timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646098929554,4,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,1297,992,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/checkout,4,0,0
1646098929558,1,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4766,194,3,3,http://localhost:8080/aggregate/59658e35-cc54-4bf5-9557-baa7940a239e,1,0,0
1646098929557,3,Set Checkout Data,200,OK,Thread-Gruppe 1-9,text,true,,1283,992,3,3,http://localhost:8080/basket/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732/checkout,3,0,0
1646098929559,1,View Basket,200,OK,Thread-Gruppe 1-7,text,true,,4766,194,3,3,http://localhost:8080/aggregate/59658e35-cc54-4bf5-9557-baa7940a239e,1,0,0
1646098929557,4,Set Checkout Data,200,OK,Thread-Gruppe 1-8,text,true,,1289,992,3,3,http://localhost:8080/basket/60a4677b-37fa-4032-ae5e-7942b3e05bba/checkout,4,0,0
1646098929560,1,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4754,194,3,3,http://localhost:8080/aggregate/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732,1,0,0
1646098929560,2,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,947,338,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/payment,2,0,0
1646098929561,1,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4690,194,3,3,http://localhost:8080/aggregate/60a4677b-37fa-4032-ae5e-7942b3e05bba,1,0,0
1646098929562,1,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4721,194,3,3,http://localhost:8080/aggregate/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732,1,0,0
1646098929562,1,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4702,194,3,3,http://localhost:8080/aggregate/60a4677b-37fa-4032-ae5e-7942b3e05bba,1,0,0
1646098929562,2,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,3960,230,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/payment/initialize,2,0,0
1646098929563,1,Add Payment,200,OK,Thread-Gruppe 1-9,text,true,,956,338,3,3,http://localhost:8080/basket/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732/payment,1,0,0
